Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,AvgVTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
20/5/2026,18:04:32,CNR7656596,Cancelled by Driver,CUST60034,Prime SUV,Richmond Town,Madiwala,,,No,,Yes,The customer was coughing/sick,No,,,,,
7/5/2026,20:18:06,CNR5029153,Success,CUST10458,Mini,Sarjapur Road,Kalyan Nagar,7.8,59.5,No,,No,,No,,351.26,34.7,3.9,4
23/5/2026,10:37:55,CNR6895460,Success,CUST24888,Prime Sedan,Wilson Garden,Frazer Town,11.9,10.4,No,,No,,No,,141.41,19.8,4,4.1
1/5/2026,13:57:40,CNR9508769,Success,CUST76718,eBike,Peenya,Koramangala,10.7,58.2,No,,No,,No,,271.28,31,3.7,4.5
17/5/2026,9:39:33,CNR4799739,Success,CUST74379,Auto,Electronic City,Yeshwanthpur,8.1,46.5,No,,No,,No,,377.94,10.2,4,3.7
12/5/2026,14:59:41,CNR6400342,Success,CUST61831,Auto,Peenya,CV Raman Nagar,8.4,38.8,No,,No,,No,,179.78,29.1,4.2,3.7
10/5/2026,17:24:44,CNR5373042,Success,CUST75009,Prime Plus,Yelahanka,Wilson Garden,6.4,53.3,No,,No,,No,,539.85,1.9,4.3,4.8
17/5/2026,10:35:36,CNR7658999,Cancelled by Driver,CUST73457,Prime SUV,JP Nagar,Frazer Town,,,No,,Yes,More than permitted people in there,No,,,,,
20/5/2026,21:45:02,CNR9845156,Success,CUST75417,Prime SUV,Bellandur,Hoodi,2,33.9,No,,No,,No,,86.14,18.4,4.6,4.6
31/5/2026,17:33:39,CNR1952744,Success,CUST97077,Prime Plus,RT Nagar,Kadugodi,9.9,41.8,No,,No,,No,,731.48,25,3.9,4.4
26/5/2026,7:08:31,CNR2683330,Success,CUST76311,Prime SUV,Airport Road,HSR Layout,5.7,13.7,No,,No,,No,,470.52,15.8,3.9,3.6
23/5/2026,5:34:28,CNR4905226,Cancelled by Driver,CUST55305,Prime Sedan,Anekal,Bommanahalli,,,No,,Yes,More than permitted people in there,No,,,,,
16/5/2026,10:34:27,CNR9763413,Success,CUST14235,eBike,Chickpet,Nagawara,10.7,39.9,No,,No,,No,,467.43,18,4.1,4.7
12/5/2026,10:46:44,CNR2707914,Cancelled by Customer,CUST51060,eBike,Domlur,Banashankari,,,Yes,Driver asked to cancel,No,,No,,,,,
2/5/2026,20:37:02,CNR1034636,Success,CUST40342,Prime Sedan,CV Raman Nagar,Rajajinagar,8.7,15.1,No,,No,,No,,245.9,25.3,4.3,4.8
10/5/2026,14:33:09,CNR8504765,Success,CUST38629,Prime Plus,Sahakar Nagar,Varthur,10.5,22.6,No,,No,,No,,438.73,25,3.7,4.4
26/5/2026,20:28:23,CNR5392517,Success,CUST33103,Prime SUV,Kengeri,Rajajinagar,6.7,17.2,No,,No,,No,,824.99,18.1,4.2,4.2
12/5/2026,19:21:15,CNR2440196,Success,CUST25796,Prime Sedan,Jayanagar,Rajajinagar,6.6,19.5,No,,No,,No,,282.03,25.3,3.6,4.4
15/5/2026,15:32:27,CNR8089967,Success,CUST82236,eBike,Brookefield,Shivajinagar,10.8,25.8,No,,No,,No,,424.94,10.3,3.9,4.4
9/5/2026,12:31:52,CNR9512822,Success,CUST34680,Prime Plus,JP Nagar,Vijayanagar,5.8,46.1,No,,No,,No,,366.36,18,3.8,3.8
9/5/2026,8:36:30,CNR7740481,Success,CUST30211,eBike,Sahakar Nagar,Devanahalli,4.3,31,No,,No,,No,,608.97,16.3,4.7,3.9
2/5/2026,12:37:58,CNR7104722,Success,CUST16687,eBike,Kadugodi,Yeshwanthpur,4.3,46,No,,No,,No,,608.63,30.8,4.5,4.1
19/5/2026,20:39:13,CNR7004009,Cancelled by Driver,CUST52980,Auto,Electronic City,Marathahalli,,,No,,Yes,More than permitted people in there,No,,,,,
15/5/2026,9:05:39,CNR5001848,Success,CUST51279,Prime Plus,Kadugodi,Anekal,4.8,51.8,No,,No,,No,,247.22,15.8,3.7,3.8
18/5/2026,13:44:48,CNR9035378,Success,CUST95084,eBike,Frazer Town,Chickpet,6.7,37.5,No,,No,,No,,129.85,17,4.8,3.8
17/5/2026,10:35:42,CNR6217141,Pending,CUST55190,eBike,Bommanahalli,Devanahalli,,,No,,No,,No,,,,,
24/5/2026,14:30:35,CNR7883352,Success,CUST67994,Prime Sedan,Majestic,Shivajinagar,5.2,56.6,No,,No,,No,,983.61,33.4,4.6,4.4
24/5/2026,7:26:13,CNR1667098,Success,CUST62069,Auto,Shivajinagar,Richmond Town,4.7,43,No,,No,,No,,95.1,23.8,4,3.6
24/5/2026,7:35:45,CNR8388418,Success,CUST66348,Prime SUV,Devanahalli,Vijayanagar,4.4,54.5,No,,No,,No,,3176.62,30.9,4.1,4.6
16/5/2026,17:04:06,CNR5487277,Success,CUST52571,eBike,Wilson Garden,Jayanagar,11.4,25.6,No,,No,,No,,118.77,33.5,4.1,4.4
10/5/2026,18:35:30,CNR8960560,Success,CUST96368,eBike,Devanahalli,Cunningham Road,4.9,58.1,No,,No,,No,,218.86,10,3.6,3.7
30/5/2026,17:54:35,CNR5168428,Success,CUST67398,Prime Sedan,Hennur,Hebbal,10.4,35,No,,No,,No,,238.23,29.6,4.8,4.8
2/5/2026,10:26:34,CNR2549218,Success,CUST66670,Mini,Bommanahalli,Brookefield,12,16.7,No,,No,,No,,684.48,29.6,4.1,4.2
4/5/2026,17:33:41,CNR4160068,Success,CUST37339,Mini,Ulsoor,Koramangala,9.9,42.5,No,,No,,No,,234.95,7.1,3.8,3.7
13/5/2026,9:38:15,CNR4236452,Success,CUST79492,Auto,Wilson Garden,Sahakar Nagar,3.2,21.2,No,,No,,No,,198.2,10.1,4.5,4.9
19/5/2026,22:57:40,CNR2920860,Success,CUST61790,Mini,Devanahalli,Kadugodi,3.8,29.4,No,,No,,No,,845.85,3.5,3.6,3.9
1/5/2026,4:13:57,CNR3743695,Success,CUST12131,Bike,Basavanagudi,Bellandur,12,57.2,No,,No,,No,,796.38,22.8,3.8,4.9
23/5/2026,6:18:53,CNR6427904,Success,CUST83267,Mini,Madiwala,Electronic City,2.8,15.1,No,,No,,No,,1322.21,28.1,3.6,4.4
17/5/2026,16:45:08,CNR6511716,Success,CUST28303,Prime SUV,Sarjapur Road,Hoodi,8.4,54.2,No,,No,,No,,183.48,10.3,4.9,4.3
16/5/2026,9:10:14,CNR3841019,Success,CUST46701,Bike,Kadugodi,Anekal,11.8,45.9,No,,No,,No,,399.19,23.7,4.7,4.3
13/5/2026,20:31:03,CNR7079590,Cancelled by Driver,CUST16225,eBike,Bannerghatta Road,Begur,,,No,,Yes,The customer was coughing/sick,No,,,,,
17/5/2026,13:32:21,CNR3125867,Success,CUST32735,Mini,CV Raman Nagar,Banashankari,9,21.3,No,,No,,No,,644.94,33.9,3.5,4.3
5/5/2026,11:02:28,CNR6716194,Cancelled by Customer,CUST52775,eBike,Richmond Town,Malleshwaram,,,Yes,Change of plans,No,,No,,,,,
3/5/2026,11:00:07,CNR5560303,Cancelled by Driver,CUST24149,Auto,Yelahanka,Cunningham Road,,,No,,Yes,Customer related issue,No,,,,,
10/5/2026,11:09:03,CNR2749373,Cancelled by Customer,CUST82728,Mini,RT Nagar,BTM Layout,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
23/5/2026,9:25:20,CNR7177765,Cancelled by Driver,CUST49405,Prime Sedan,Sarjapur Road,HSR Layout,,,No,,Yes,More than permitted people in there,No,,,,,
18/5/2026,12:14:27,CNR5792264,Cancelled by Driver,CUST74535,Prime Sedan,Hennur,Hebbal,,,No,,Yes,Personal & Car related issues,No,,,,,
16/5/2026,14:20:55,CNR1428502,Success,CUST32893,Prime SUV,Shivajinagar,Yeshwanthpur,4.1,54.3,No,,No,,No,,1159.92,22.9,4.3,4.6
17/5/2026,10:43:45,CNR4480375,Success,CUST36570,Bike,Peenya,Chickpet,2.9,12.1,No,,No,,No,,413.81,16.5,4.7,3.7
17/5/2026,13:24:17,CNR8775497,Success,CUST86446,eBike,Madiwala,Chickpet,7.8,27.2,No,,No,,No,,1099.39,22.2,4.2,4.3
10/5/2026,19:52:45,CNR8491327,Success,CUST60959,Mini,CV Raman Nagar,Varthur,10.1,19.9,No,,No,,No,,294.5,33.5,3.5,4.8
3/5/2026,21:46:05,CNR9459707,Success,CUST61365,Bike,Jayanagar,Kadugodi,9.7,27.8,No,,No,,No,,110.28,14.6,4.5,4.3
29/5/2026,5:01:19,CNR1003077,Success,CUST47565,Prime Sedan,Electronic City,Jayanagar,6.2,26.6,No,,No,,No,,107.67,28.4,3.6,4
18/5/2026,20:02:51,CNR6620175,Cancelled by Driver,CUST16654,Auto,Richmond Town,Devanahalli,,,No,,Yes,The customer was coughing/sick,No,,,,,
23/5/2026,8:43:59,CNR4318297,Success,CUST24599,Auto,Basavanagudi,Kengeri,5.4,35.4,No,,No,,No,,736.76,9.8,4.2,3.5
15/5/2026,14:00:11,CNR5613308,Success,CUST48121,Prime Plus,Koramangala,Bommanahalli,11.9,58.3,No,,No,,No,,473.72,28.6,4.9,4.2
24/5/2026,15:48:19,CNR6419523,Cancelled by Customer,CUST24099,Prime Plus,Koramangala,Hoodi,,,Yes,Driver asked to cancel,No,,No,,,,,
17/5/2026,0:34:59,CNR9788707,Cancelled by Driver,CUST66829,Mini,Vijayanagar,Airport Road,,,No,,Yes,Customer related issue,No,,,,,
2/5/2026,16:05:57,CNR6602103,Success,CUST60366,Prime Plus,Sarjapur Road,Kengeri,7.6,13.7,No,,No,,No,,1056.23,22.4,3.6,3.6
28/5/2026,6:47:14,CNR3665159,Success,CUST97050,Prime Plus,Malleshwaram,Bellandur,11.5,35.4,No,,No,,No,,138.07,7.9,3.6,4.1
10/5/2026,19:03:31,CNR3071982,Success,CUST75530,Auto,KR Puram,Rajajinagar,7,32.7,No,,No,,No,,947.06,8.8,3.9,5
3/5/2026,11:53:58,CNR9223349,Success,CUST31067,Bike,Chickpet,Brookefield,12,40.7,No,,No,,No,,182.55,17.1,3.5,4
3/5/2026,19:36:14,CNR5049762,Incomplete,CUST24058,Prime Plus,Kalyan Nagar,Sarjapur Road,,,No,,No,,Yes,Other Issue,,,,
23/5/2026,12:32:39,CNR7085358,Success,CUST62104,Prime Sedan,CV Raman Nagar,HSR Layout,5,57.8,No,,No,,No,,1190.64,15.4,4.6,3.6
23/5/2026,6:43:26,CNR2117927,Incomplete,CUST80826,Auto,Airport Road,Kengeri,,,No,,No,,Yes,Other Issue,,,,
23/5/2026,7:47:55,CNR3107033,Success,CUST15464,eBike,Vijayanagar,Frazer Town,8,20.3,No,,No,,No,,383.92,30.9,4.6,4.8
30/5/2026,12:38:27,CNR3708597,Cancelled by Customer,CUST90637,eBike,Airport Road,Kengeri,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
10/5/2026,9:46:55,CNR2546596,Success,CUST56707,Prime Sedan,Peenya,Kadugodi,10.1,38.5,No,,No,,No,,213.94,33.4,4.2,4.5
17/5/2026,16:48:43,CNR5129663,Cancelled by Driver,CUST62668,Mini,HSR Layout,Frazer Town,,,No,,Yes,The customer was coughing/sick,No,,,,,
19/5/2026,9:24:04,CNR3287026,Success,CUST85173,eBike,Banashankari,Hennur,7.5,32.3,No,,No,,No,,94.41,5.7,4.3,4.4
31/5/2026,7:17:37,CNR8565131,Success,CUST39117,Bike,BTM Layout,Airport Road,5.3,29.2,No,,No,,No,,465.49,2.4,4,4.3
10/5/2026,19:20:11,CNR8021862,Success,CUST14995,Prime SUV,Sarjapur Road,Domlur,5.2,48,No,,No,,No,,1233.35,33.5,4.2,4.7
30/5/2026,15:13:37,CNR4985334,Success,CUST82739,Bike,Bannerghatta Road,Sarjapur Road,8.1,45,No,,No,,No,,266.32,10.7,3.9,3.6
4/5/2026,11:54:18,CNR1815462,Success,CUST24182,Prime Plus,Bannerghatta Road,HSR Layout,11.4,18.7,No,,No,,No,,157.7,7.6,3.7,4.1
24/5/2026,15:38:03,CNR9843699,Cancelled by Driver,CUST77842,eBike,Yelahanka,Hebbal,,,No,,Yes,Customer related issue,No,,,,,
20/5/2026,8:46:24,CNR2111794,Success,CUST74601,Bike,Richmond Town,Jayanagar,11.1,23,No,,No,,No,,611.5,6.8,4.6,4.5
25/5/2026,13:19:19,CNR1831252,Success,CUST17752,Prime Sedan,Nagawara,Rajajinagar,8.8,59.5,No,,No,,No,,628.41,18.7,5,4.4
2/5/2026,12:53:16,CNR4135801,Incomplete,CUST79488,Prime Sedan,Hoodi,Bellandur,,,No,,No,,Yes,Other Issue,,,,
3/5/2026,15:28:04,CNR9063429,Success,CUST99536,Prime Sedan,KR Puram,Peenya,6.5,10.2,No,,No,,No,,307.98,26.6,4.1,4.8
3/5/2026,19:44:19,CNR9570596,Success,CUST36037,Prime Sedan,RT Nagar,Sahakar Nagar,11.7,13.3,No,,No,,No,,419,25.7,4.5,4.9
18/5/2026,12:18:31,CNR6310256,Success,CUST63388,Prime Sedan,Domlur,Peenya,8.2,19.4,No,,No,,No,,561.81,28.3,3.7,3.5
18/5/2026,19:27:12,CNR5757006,Pending,CUST60294,Auto,Frazer Town,Richmond Town,,,No,,No,,No,,,,,
29/5/2026,18:52:54,CNR8688619,Cancelled by Customer,CUST59415,Prime Plus,Wilson Garden,Kadugodi,,,Yes,Wrong Address,No,,No,,,,,
15/5/2026,6:30:28,CNR4747725,Success,CUST32730,Prime Sedan,Varthur,Sahakar Nagar,5.9,56,No,,No,,No,,575.18,17.5,3.9,3.8
3/5/2026,11:42:18,CNR7098695,Success,CUST12185,Auto,HSR Layout,BTM Layout,4.5,45.1,No,,No,,No,,462.89,19.1,3.8,4.1
7/5/2026,14:38:07,CNR3229783,Pending,CUST39614,Bike,Yeshwanthpur,Whitefield,,,No,,No,,No,,,,,
1/5/2026,19:58:36,CNR5054665,Success,CUST99017,Prime Plus,Kalyan Nagar,Sahakar Nagar,2.7,24.2,No,,No,,No,,306.34,10.2,4,3.6
24/5/2026,19:54:15,CNR2463402,Cancelled by Driver,CUST57020,Auto,Begur,Hebbal,,,No,,Yes,Customer related issue,No,,,,,
25/5/2026,22:46:15,CNR2496624,Success,CUST36815,Mini,MG Road,Nagawara,11.9,58.4,No,,No,,No,,785.91,34.8,4.6,3.6
31/5/2026,1:48:07,CNR6153126,Success,CUST21965,Bike,Bommanahalli,Chickpet,7.5,57.5,No,,No,,No,,311.38,10.7,4.5,4.4
13/5/2026,16:53:10,CNR8176799,Pending,CUST20223,Prime Plus,Bannerghatta Road,MG Road,,,No,,No,,No,,,,,
1/5/2026,18:53:29,CNR8094538,Success,CUST18674,Mini,Lalbagh,Sarjapur Road,4.9,20.4,No,,No,,No,,557.6,8.9,4.2,4.5
8/5/2026,21:31:32,CNR1667024,Success,CUST29397,Mini,Wilson Garden,Richmond Town,5.2,42.5,No,,No,,No,,482.69,22.3,3.7,4.4
18/5/2026,10:48:07,CNR6078407,Pending,CUST38848,Prime SUV,KR Puram,Hennur,,,No,,No,,No,,,,,
31/5/2026,10:43:59,CNR8044505,Success,CUST16969,Bike,CV Raman Nagar,Kengeri,3.2,26.6,No,,No,,No,,396.76,19.9,3.6,4
3/5/2026,1:40:22,CNR4842461,Success,CUST31480,Bike,Banashankari,Brookefield,5.6,55.1,No,,No,,No,,1026.25,2.4,4.9,4.5
3/5/2026,16:07:47,CNR3949377,Success,CUST15937,Auto,Banashankari,Hoodi,5.6,34.1,No,,No,,No,,477.77,20.8,4.4,4.1
23/5/2026,8:48:57,CNR8648089,Pending,CUST48102,Prime Sedan,Sarjapur Road,Varthur,,,No,,No,,No,,,,,
21/5/2026,16:58:52,CNR5876019,Success,CUST19767,eBike,Bannerghatta Road,Shivajinagar,4.7,31.1,No,,No,,No,,317.92,7.2,3.9,3.5
9/5/2026,17:51:08,CNR3337031,Success,CUST54394,Prime Plus,Lalbagh,Jayanagar,6.1,26.6,No,,No,,No,,393.34,12.1,4.2,4.6
25/5/2026,20:01:32,CNR3823016,Success,CUST46563,eBike,Banashankari,Kadugodi,6.4,50.9,No,,No,,No,,380.04,27.3,3.9,4.3
3/5/2026,18:07:09,CNR4402921,Cancelled by Driver,CUST97083,Prime Plus,Kengeri,Shivajinagar,,,No,,Yes,The customer was coughing/sick,No,,,,,
30/5/2026,6:32:27,CNR8092290,Success,CUST14312,Prime Sedan,Devanahalli,MG Road,6.8,23.2,No,,No,,No,,381.96,6.2,3.8,3.8
6/5/2026,4:10:42,CNR7089328,Success,CUST38622,eBike,Wilson Garden,Rajajinagar,4.2,23.9,No,,No,,No,,764.75,32.8,3.9,4.5
3/5/2026,11:20:58,CNR6681999,Success,CUST13907,Bike,Koramangala,Sarjapur Road,9.4,11.8,No,,No,,No,,402.23,19.6,3.7,5
10/5/2026,18:35:17,CNR6174738,Success,CUST86890,Prime Sedan,CV Raman Nagar,Chickpet,10.1,27.5,No,,No,,No,,313.9,28.2,4.6,4.3
6/5/2026,8:41:49,CNR1982656,Success,CUST72547,Prime SUV,Kalyan Nagar,Devanahalli,4,36.8,No,,No,,No,,594.13,34.4,3.8,4.4
17/5/2026,10:58:40,CNR1504102,Success,CUST10622,Auto,Frazer Town,Jayanagar,7.1,13.2,No,,No,,No,,980.33,31.1,3.9,4.6
22/5/2026,6:48:09,CNR2560300,Cancelled by Customer,CUST45238,Prime Sedan,Brookefield,Kalyan Nagar,,,Yes,Change of plans,No,,No,,,,,
16/5/2026,23:56:32,CNR9650196,Pending,CUST53126,Prime Plus,Kalyan Nagar,Malleshwaram,,,No,,No,,No,,,,,
21/5/2026,18:36:16,CNR4772986,Success,CUST62068,Prime Plus,Yeshwanthpur,Hoodi,9.1,13.3,No,,No,,No,,937.79,7,3.9,4.1
11/5/2026,20:27:13,CNR2936630,Cancelled by Customer,CUST41411,Prime Sedan,Airport Road,Lalbagh,,,Yes,Wrong Address,No,,No,,,,,
2/5/2026,23:46:01,CNR5546158,Success,CUST99470,Prime Plus,Yeshwanthpur,Lalbagh,5.1,37.5,No,,No,,No,,986.79,20,5,3.6
31/5/2026,18:56:02,CNR2905698,Success,CUST84010,eBike,Koramangala,Majestic,10.8,24.6,No,,No,,No,,162.3,24,3.6,3.7
25/5/2026,9:07:02,CNR9263960,Success,CUST89408,Bike,Begur,HSR Layout,8.7,28.7,No,,No,,No,,651.71,28.7,3.8,4.1
3/5/2026,0:45:42,CNR4926945,Success,CUST99666,eBike,RT Nagar,Richmond Town,11.6,52.5,No,,No,,No,,1015.04,17.4,3.6,3.5
15/5/2026,2:06:22,CNR8277225,Success,CUST53572,Auto,Electronic City,RT Nagar,4.5,45,No,,No,,No,,946.26,9.7,4.4,4.1
20/5/2026,17:17:46,CNR8501295,Pending,CUST62040,Prime Sedan,Majestic,Jayanagar,,,No,,No,,No,,,,,
6/5/2026,21:28:11,CNR9554733,Success,CUST96640,Prime Plus,Wilson Garden,Chickpet,2.9,28.9,No,,No,,No,,589.77,11.9,3.6,4.6
17/5/2026,17:41:55,CNR9339298,Success,CUST73304,Prime SUV,Jayanagar,Basavanagudi,3.4,27.9,No,,No,,No,,488.31,3.8,4.1,3.6
17/5/2026,12:09:06,CNR3602407,Success,CUST81288,eBike,Sarjapur Road,Rajajinagar,10.3,17.7,No,,No,,No,,272.47,17.2,4.4,3.8
7/5/2026,17:42:48,CNR8686733,Pending,CUST23242,eBike,Yelahanka,RT Nagar,,,No,,No,,No,,,,,
4/5/2026,8:17:42,CNR7368828,Success,CUST94074,Auto,Koramangala,BTM Layout,5.9,22.1,No,,No,,No,,305.59,26.8,4.2,4.2
24/5/2026,10:54:08,CNR7910562,Success,CUST77726,Mini,Yeshwanthpur,Begur,9.4,14.3,No,,No,,No,,362.29,27.2,4.1,3.9
10/5/2026,15:24:58,CNR1340889,Success,CUST81516,Prime SUV,MG Road,Banashankari,4.1,46.8,No,,No,,No,,224.67,2,4.9,4
8/5/2026,2:30:57,CNR4417433,Cancelled by Driver,CUST74821,Auto,Kadugodi,Rajajinagar,,,No,,Yes,The customer was coughing/sick,No,,,,,
24/5/2026,18:10:28,CNR9090432,Success,CUST86230,Bike,Hebbal,BTM Layout,8.4,39.3,No,,No,,No,,431.16,16.8,3.5,4.5
24/5/2026,3:39:59,CNR3516161,Success,CUST35260,Mini,MG Road,Richmond Town,2.4,59.3,No,,No,,No,,370.04,17.7,3.5,3.9
9/5/2026,12:00:54,CNR6469521,Success,CUST98516,Prime SUV,Wilson Garden,Yelahanka,8.1,25.7,No,,No,,No,,180.54,33.8,4.6,4.4
28/5/2026,14:05:20,CNR7387530,Cancelled by Customer,CUST93598,eBike,Rajajinagar,Kengeri,,,Yes,Driver asked to cancel,No,,No,,,,,
22/5/2026,12:30:06,CNR7227432,Success,CUST32076,Mini,BTM Layout,Airport Road,6.9,17.1,No,,No,,No,,987.26,5.4,3.9,4.7
10/5/2026,12:22:55,CNR9821484,Cancelled by Driver,CUST98809,Auto,BTM Layout,Cunningham Road,,,No,,Yes,Personal & Car related issues,No,,,,,
14/5/2026,15:32:24,CNR9969639,Success,CUST88766,Prime Plus,Yeshwanthpur,Hebbal,3.5,59.7,No,,No,,No,,344.42,2.6,3.7,4.9
23/5/2026,9:02:23,CNR4766519,Pending,CUST69820,Auto,Electronic City,Sahakar Nagar,,,No,,No,,No,,,,,
7/5/2026,11:11:16,CNR9117260,Cancelled by Driver,CUST54077,Prime SUV,Bannerghatta Road,Brookefield,,,No,,Yes,Personal & Car related issues,No,,,,,
16/5/2026,9:31:42,CNR5359107,Cancelled by Driver,CUST38580,Prime Sedan,Ulsoor,JP Nagar,,,No,,Yes,The customer was coughing/sick,No,,,,,
21/5/2026,19:02:02,CNR4878955,Success,CUST47987,Mini,Banashankari,Indiranagar,4.4,36.5,No,,No,,No,,393.1,19.6,4.7,4.5
17/5/2026,4:30:56,CNR4624611,Pending,CUST70791,Prime SUV,MG Road,Airport Road,,,No,,No,,No,,,,,
19/5/2026,19:30:29,CNR4612271,Success,CUST15485,Auto,Peenya,Kadugodi,6.7,41.9,No,,No,,No,,492.6,34.2,4.9,5
17/5/2026,8:20:42,CNR6614444,Success,CUST43824,Auto,MG Road,Lalbagh,9.4,11.7,No,,No,,No,,349.41,33.6,4.1,3.7
6/5/2026,10:28:00,CNR1368662,Success,CUST57130,Mini,Indiranagar,JP Nagar,10.3,17.6,No,,No,,No,,688.53,30.6,4.7,4.9
13/5/2026,16:28:03,CNR1413425,Cancelled by Driver,CUST70569,eBike,Wilson Garden,Shivajinagar,,,No,,Yes,More than permitted people in there,No,,,,,
17/5/2026,10:11:18,CNR7256051,Success,CUST29768,Auto,MG Road,Brookefield,11.6,51.2,No,,No,,No,,519.26,8.1,4.5,4
24/5/2026,6:57:03,CNR1483367,Success,CUST58743,Mini,Begur,Hebbal,9.6,32.6,No,,No,,No,,2552.71,30.4,3.5,3.6
21/5/2026,20:49:19,CNR9297330,Success,CUST64737,Prime Sedan,MG Road,Sahakar Nagar,6.8,47.8,No,,No,,No,,929.18,5.9,4.5,4.7
14/5/2026,15:51:43,CNR8306059,Success,CUST74699,eBike,Hoodi,Yelahanka,9.6,55.7,No,,No,,No,,989.41,19.1,3.5,4.5
31/5/2026,14:23:54,CNR4441828,Success,CUST16246,Prime SUV,Yeshwanthpur,Kalyan Nagar,5.6,54.3,No,,No,,No,,326.46,27,4.2,3.5
3/5/2026,13:32:45,CNR9121017,Success,CUST75054,Prime Sedan,Kadugodi,Varthur,3.7,23.7,No,,No,,No,,114.84,34.9,4.8,3.6
7/5/2026,5:41:34,CNR2596351,Pending,CUST96830,Bike,Banashankari,Domlur,,,No,,No,,No,,,,,
10/5/2026,13:51:28,CNR7922165,Cancelled by Driver,CUST70300,Auto,Rajajinagar,Lalbagh,,,No,,Yes,Customer related issue,No,,,,,
8/5/2026,17:00:08,CNR8346840,Success,CUST30675,eBike,Madiwala,Hennur,7.9,11.2,No,,No,,No,,104.53,26.1,4.5,4.6
19/5/2026,14:53:36,CNR2124069,Success,CUST71363,Mini,Nagawara,Indiranagar,4.8,41.3,No,,No,,No,,941.78,8.4,4.3,4.6
2/5/2026,5:32:18,CNR1063790,Success,CUST27708,Prime Plus,Jayanagar,Electronic City,11.8,39.5,No,,No,,No,,886.25,9.3,4.7,4.9
5/5/2026,17:17:37,CNR3060071,Pending,CUST48087,Prime Plus,Malleshwaram,Cunningham Road,,,No,,No,,No,,,,,
10/5/2026,10:43:58,CNR9354494,Pending,CUST61260,Auto,Devanahalli,JP Nagar,,,No,,No,,No,,,,,
22/5/2026,15:36:20,CNR6139233,Success,CUST15306,eBike,Bommanahalli,Indiranagar,4.3,16.3,No,,No,,No,,338.61,34.1,4.1,3.6
28/5/2026,16:55:51,CNR8847516,Success,CUST28274,eBike,Hoodi,CV Raman Nagar,9.3,33.6,No,,No,,No,,272.13,33.1,3.6,4.3
24/5/2026,8:22:11,CNR5094640,Success,CUST53255,Prime SUV,Hebbal,Bommanahalli,7,37.9,No,,No,,No,,293.47,23.9,5,4.3
6/5/2026,3:49:42,CNR1057780,Success,CUST59202,eBike,Brookefield,Ulsoor,11.5,59.6,No,,No,,No,,319,25.4,3.6,4.6
17/5/2026,14:20:59,CNR4849220,Success,CUST58001,Auto,Electronic City,Yeshwanthpur,9.8,55.2,No,,No,,No,,302.95,5.5,3.5,4
2/5/2026,19:29:15,CNR2746570,Success,CUST24263,Prime Plus,Kengeri,Yeshwanthpur,11.2,28.6,No,,No,,No,,499.22,26.3,3.9,3.9
10/5/2026,8:07:13,CNR3505137,Incomplete,CUST13407,eBike,Cunningham Road,Devanahalli,,,No,,No,,Yes,Customer Demand,,,,
24/5/2026,16:01:08,CNR2299284,Success,CUST17347,Mini,Malleshwaram,Devanahalli,9.4,55.1,No,,No,,No,,529.17,20,3.7,4.7
15/5/2026,12:23:43,CNR5250521,Success,CUST64640,Prime SUV,Cunningham Road,Bellandur,4.6,27.9,No,,No,,No,,132.49,29.8,4,3.8
4/5/2026,9:25:38,CNR3308710,Success,CUST59614,Prime Plus,Bommanahalli,Cunningham Road,5.2,15.5,No,,No,,No,,373.82,19.3,5,4.7
14/5/2026,17:57:29,CNR5962450,Success,CUST26458,Mini,Basavanagudi,Begur,5.8,51.7,No,,No,,No,,484.32,17.7,4.1,4.2
6/5/2026,11:55:13,CNR9040392,Success,CUST11210,Prime SUV,Ulsoor,Banashankari,2.5,54.8,No,,No,,No,,326.21,18.3,4.6,4.1
12/5/2026,8:03:12,CNR8651954,Cancelled by Customer,CUST36589,Prime SUV,Lalbagh,Begur,,,Yes,Wrong Address,No,,No,,,,,
16/5/2026,8:32:25,CNR3051614,Cancelled by Driver,CUST44935,Bike,HSR Layout,CV Raman Nagar,,,No,,Yes,Personal & Car related issues,No,,,,,
10/5/2026,14:49:56,CNR4888856,Success,CUST31434,Auto,Hennur,Majestic,10.3,38,No,,No,,No,,601.65,27.7,4.7,4.9
30/5/2026,15:31:34,CNR3759125,Success,CUST93530,Mini,Anekal,Hennur,4.9,27.3,No,,No,,No,,277.88,9.6,3.6,4
17/5/2026,4:23:04,CNR4461650,Cancelled by Customer,CUST51234,Bike,Peenya,Shivajinagar,,,Yes,Wrong Address,No,,No,,,,,
26/5/2026,11:59:47,CNR7223633,Success,CUST27137,Bike,Cunningham Road,Frazer Town,2.4,54.7,No,,No,,No,,486.15,29,4.4,3.8
24/5/2026,13:37:08,CNR1283029,Success,CUST64641,eBike,Kalyan Nagar,Chickpet,4.7,28.5,No,,No,,No,,303.1,14.9,3.6,4.5
